chapter_id,campus,chapter,council,legal_entity_status,legal_entity_count,local_entity_count,local_entity_found,house_corporation_found,foundation_found,national_parent_found,alumni_corp_found,latest_990_year,officer_count_latest_filing,director_count_latest_filing,latest_reported_president,latest_reported_treasurer,latest_revenue,latest_expenses,latest_assets,latest_liabilities,alumni_governance_strength,data_confidence
b5945cad-5f86-471d-adef-960ff2a62fcc,University of Mississippi,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,2550594,1466877,15336967,8759843,LIGHT,HIGH
c75616f2-591c-45db-bb48-96f540392ba4,University of Alabama,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,7,6,true,true,false,true,false,2024,8,8,MARIA BROWN,KYLE DONNELLY,3280520,2397718,18866804,7533955,STRONG,HIGH
de420286-a41b-4f85-9af7-a1214a808053,Auburn University,Phi Kappa Tau,ifc,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,1891353,2050531,4195963,1337387,LIGHT,NATIONAL_ONLY
b12c011c-b357-46a8-994d-f2bd007c2428,Auburn University,Pi Kappa Alpha,IFC,ENTITY_MATCHED,3,2,true,true,false,true,false,2024,0,0,,,0,0,1,0,MODERATE,HIGH
0726ad3e-8039-4b1d-9331-c2ad8ff5088b,University of Texas at Austin,Delta Delta Delta,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,9122429,10741658,14446908,5787498,LIGHT,NATIONAL_ONLY
0d395c7a-db42-4270-a9a1-5608377d2da8,University of Arkansas,Beta Theta Pi,IFC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,6378113,7611188,6605669,5491333,LIGHT,NATIONAL_ONLY
2635d958-6717-420d-a0bc-68c2f29d57cf,University of Georgia,Phi Mu,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,1055056,930729,3659895,985322,LIGHT,HIGH
2cf4cf7d-14c4-4cdc-abdc-04c695b16e8b,University of Kentucky,Sigma Chi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,225923,232858,22568,0,LIGHT,HIGH
2ed5ac21-bc13-43a7-a49d-c2c601ebb754,University of Missouri,Pi Kappa Phi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,0,0,,,7651700,6650513,12806295,8166805,LIGHT,NATIONAL_ONLY
33c8b00d-483a-4985-8116-5aed413b2899,Mississippi State University,Delta Delta Delta,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,9122429,10741658,14446908,5787498,LIGHT,NATIONAL_ONLY
371bd9ce-87f5-43fd-8d3c-b4617f6420e7,"University of Tennessee, Knoxville",Alpha Omicron Pi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,7459387,6338452,39739276,4492321,LIGHT,NATIONAL_ONLY
3da46785-040e-408e-8a49-11055fa92810,University of South Carolina,Sigma Nu,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,6291872,5989304,10968372,2625304,LIGHT,HIGH
48e27da2-21f1-4ee7-9ee0-d039616020ef,Mississippi State University,Alpha Psi Lambda,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
4f96d30a-5363-48ed-bdda-55c4444044d2,Texas A&M University,Phi Gamma Delta,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,5,10,TIM KILDUFF,DONALD J HERMAN,728533,683526,54616,0,LIGHT,HIGH
5496ad42-33a2-4a5e-9ebb-4e7703c7178a,University of Georgia,Lambda Phi Epsilon,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
564ad580-9f02-48eb-a503-b98ab03d3195,University of Missouri,Zeta Beta Tau,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,2944254,2608316,2736822,1252880,LIGHT,NATIONAL_ONLY
5f0bea9d-17bf-47a6-9333-5cfbd28c76f1,University of South Carolina,Alpha Delta Pi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,8,11,DAWN VICTOR-HERRING,,6464144,4988932,18574229,1900417,LIGHT,NATIONAL_ONLY
6c984ba4-f2e2-4b33-81a2-e16cfe5c8a2d,University of Arkansas,Lambda Theta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
6d548e81-5cd7-4f88-aae2-8174960b7600,Texas A&M University,Gamma Alpha Omega,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
728ebba4-fa81-43f3-b1b4-eb08433e7b30,University of Georgia,Delta Delta Delta,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,9122429,10741658,14446908,5787498,LIGHT,NATIONAL_ONLY
7e52bc5e-a86a-4f16-977e-56c9f13364c3,University of Oklahoma,Sigma Phi Epsilon,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2021,0,0,,,7894444,7973017,70284165,47495636,LIGHT,NATIONAL_ONLY
8849a47e-b1ca-4350-9129-7f114855f66d,University of Florida,Kappa Alpha Order,IFC,ENTITY_MATCHED,2,1,false,false,false,true,false,2023,0,0,,,802447,826096,34486,0,LIGHT,HIGH
95982912-a822-4003-89eb-f494f1baa9a5,University of Florida,Alpha Chi Omega,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,8,10,LYNNE BIGGIO HERNDON,LESLIE ABRAMSKY BLOCK,14721901,15897771,27766470,17951953,LIGHT,NATIONAL_ONLY
9ca21517-f457-4ab9-b748-57f79601faca,University of Arkansas,Zeta Phi Beta,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,7208754,6749052,25467405,5042416,LIGHT,NATIONAL_ONLY
9f5cf85e-5755-4e0f-84dd-2991cc18fe09,University of South Carolina,Sigma Pi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,3247538,4404602,2773566,173335,LIGHT,NATIONAL_ONLY
a8d39a14-31a6-4a71-87f6-9f866e514895,University of Texas at Austin,Sigma Phi Epsilon,IFC,ENTITY_MATCHED,3,2,true,false,true,true,false,2024,0,0,,,61069,131769,423098,749813,MODERATE,HIGH
a9c624d3-a34a-4700-bbba-cd33e3d1b49f,University of South Carolina,Alpha Epsilon Pi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,1,0,,Gal Mor,363733,370976,9240,0,LIGHT,HIGH
b35e0b75-ebc3-48ee-b9da-881fadf2e19d,Texas A&M University,Theta Chi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,5802095,6651701,1868008,1046790,LIGHT,NATIONAL_ONLY
b6782745-2a52-43df-9dc1-170f1f17944c,University of Alabama,Alpha Delta Chi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
bf810360-a9bb-4a70-a100-154e7a406487,University of Georgia,Alpha Phi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,0,0,,,11454559,8872758,66006797,33308311,LIGHT,NATIONAL_ONLY
c0854791-5538-4f8d-92d8-1a831bff1da3,University of Texas at Austin,Sigma Delta Tau,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,0,0,,,2113009,1974844,5289828,395039,LIGHT,NATIONAL_ONLY
c5285578-e2ad-4b77-aef6-5415c7e0718b,University of Oklahoma,Alpha Phi,Panhellenic,ENTITY_MATCHED,2,1,false,false,false,true,false,2024,0,0,,,11454559,8872758,66006797,33308311,LIGHT,HIGH
cbd621e2-8bdb-4c0e-9ae7-a7f4df141820,University of South Carolina,Hermandad de Sigma Iota Alpha,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
d40d89df-31e5-4cfb-9d32-ede5483f6276,University of Florida,Sigma Kappa,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,0,0,,,6149087,4574786,14487244,7002321,LIGHT,NATIONAL_ONLY
d5beca2a-e498-4c6a-96de-051b638a9806,Vanderbilt University,Zeta Phi Beta,NPHC,ENTITY_MATCHED,3,2,true,false,false,true,false,2024,0,0,,,38106,33627,71011,0,LIGHT,HIGH
dc360cef-d997-49a0-b740-28a2845351b8,University of Alabama,Kappa Alpha Theta,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,11,7,ERICA D'ANGELO OCHS,,8145905,7622433,35939184,20356979,LIGHT,HIGH
de3b89c6-b833-448e-9a85-ccd44377ff69,University of Texas at Austin,Delta Phi Omega,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
c2a0e78f-ff3c-483b-9228-7eb8fe47939b,Auburn University,Phi Delta Theta,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,901706,832927,165033,0,LIGHT,HIGH
cfa546f2-fd78-44e0-b6a3-cd4965cd7ad6,Auburn University,Alpha Tau Omega,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,1196769,1201973,60522,0,LIGHT,HIGH
040e97c1-0e59-4d3e-9e79-cec67d43c27c,University of Missouri,Delta Kappa Epsilon,IFC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,1575740,1428396,1691763,243043,LIGHT,NATIONAL_ONLY
071eb8fb-3948-4a3e-874d-4707b4e20290,University of Florida,Sigma Gamma Rho,NPHC,ENTITY_MATCHED,3,2,true,false,false,true,false,2023,0,0,,,13810784,14676025,5801135,4995240,LIGHT,HIGH
08302d72-b66f-44c9-8eea-1dc2a289d19e,University of Kentucky,Omega Delta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
17e37132-d0c5-4189-a5c9-440e17e9eb7b,University of South Carolina,Omega Phi Beta,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
1f5e31c9-7da6-4222-8651-73908386c84c,University of Alabama,Alpha Delta Pi,Panhellenic,ENTITY_MATCHED,4,3,false,true,false,true,false,2024,11,17,CHERYL GILLIS OGLESBY,LESLIE BYNES CORSO,1974080,1450842,9282305,6475993,STRONG,HIGH
225c9cb9-65ce-41e5-a78c-d7b06ae60f18,University of Arkansas,Delta Gamma,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6798067,7007656,19676752,1853098,LIGHT,NATIONAL_ONLY
2e2424fb-d264-44f5-a228-8c4faa60a523,University of Georgia,Kappa Alpha Psi,NPHC,ENTITY_MATCHED,3,2,false,false,true,true,true,2016,0,0,,,5407230,4580050,6573534,491114,LIGHT,HIGH
38a3c398-bb62-4b65-ac27-4761331b6e70,University of Alabama,Alpha Omega Epsilon,mgc,ENTITY_MATCHED,1,1,true,false,false,false,false,2023,4,0,Kirsten Corrigan,Sarah Cosner,45503,43329,21571,0,LIGHT,HIGH
3bf883df-bee3-40ae-9add-87ba544a1cc6,University of Florida,Zeta Tau Alpha,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,8374719,10057415,36753113,13449328,LIGHT,NATIONAL_ONLY
3de5e36d-922b-4859-8605-9942b3a00918,Mississippi State University,Pi Beta Phi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,9556072,8964046,47809375,4630878,LIGHT,NATIONAL_ONLY
3e9b86f2-4774-49cf-8428-f227565344ef,University of Missouri,Omega Delta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
4d455644-f2b6-417f-beb9-cc85ad8273e6,University of Florida,Sigma Lambda Gamma,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
54ff9db3-1f9b-477b-931b-20c9a0ef3c71,University of Oklahoma,Chi Omega,Panhellenic,ENTITY_MATCHED,4,3,true,true,false,true,false,2024,0,0,,,411459,388576,103451,28841,MODERATE,HIGH
5c82b66c-6aab-44f0-a8c2-b0af3259b845,University of Texas at Austin,Kappa Delta,Panhellenic,ENTITY_MATCHED,4,3,true,true,true,true,false,2024,0,0,,,1214202,1004809,2727115,804793,STRONG,HIGH
604efb82-98d0-465a-9e69-243cdabb2e6a,University of Florida,Sigma Alpha Mu,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,1830393,2158081,7985659,3927195,LIGHT,HIGH
655d0d48-276e-4d67-b04f-c68a0a559a6f,Vanderbilt University,Alpha Delta Pi,Panhellenic,ENTITY_MATCHED,2,1,false,true,false,true,false,2024,8,11,DAWN VICTOR-HERRING,,112946,98825,615074,2534,STRONG,HIGH
65ff6c26-4546-4d8f-9d9e-9f27fab9f16d,University of Oklahoma,Lambda Phi Epsilon,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
7497302e-b3c2-476d-a738-b64b7f0e3c95,University of Georgia,Lambda Theta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
764a407e-4079-42fb-9302-250a4c07cd42,Texas A&M University,Chi Omega,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2024,0,0,,,829706,802115,2357593,43890,MODERATE,HIGH
7b27d0ad-38ab-445f-b291-788d162a090b,University of Missouri,Delta Phi Lambda,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
7ec7bd2f-0dcf-4dfc-8e5c-387c17299c96,Louisiana State University,Alpha Phi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,0,0,,,11454559,8872758,66006797,33308311,LIGHT,NATIONAL_ONLY
81b8d466-8b52-49b7-a182-449d98cc68e3,University of Arkansas,Tau Kappa Epsilon,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,5693324,5797020,6866705,3063238,LIGHT,NATIONAL_ONLY
869976cb-e8d5-4522-a0f9-73779222079f,University of Oklahoma,Sigma Gamma Rho,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,13810784,14676025,5801135,4995240,LIGHT,NATIONAL_ONLY
89485551-b3c0-47f7-bbbf-36b23601d4b3,University of Missouri,Sigma Nu,IFC,ENTITY_MATCHED,4,3,true,true,true,true,false,2024,0,0,,,981072,1047486,59441,22801,STRONG,HIGH
90780449-6fef-4af8-bd94-86cd4f7587d3,University of Oklahoma,Lambda Chi Alpha,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,832545,818890,37696,0,LIGHT,HIGH
99d631ef-07bf-4bfb-9bd8-ca13bf1b042e,Texas A&M University,Alpha Omicron Pi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,7459387,6338452,39739276,4492321,LIGHT,NATIONAL_ONLY
9c4ef163-bcc9-40c8-b526-39366f3e7706,University of Texas at Austin,Sigma Chi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,14,14,,,1026249,998049,164746,48250,LIGHT,HIGH
aa219fe9-c9c0-484b-b5bb-056876f2db5e,University of Florida,Alpha Omicron Pi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,7459387,6338452,39739276,4492321,LIGHT,NATIONAL_ONLY
ad0e0ca2-3d64-48d1-af9b-41ba9ba33057,"University of Tennessee, Knoxville",Delta Phi Lambda,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
df02e6c9-817d-45c9-86f4-610f9e0c2e42,"University of Tennessee, Knoxville",Lambda Chi Alpha,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,347639,330413,58064,0,LIGHT,HIGH
c86dd7f9-3997-4293-bf60-3c6d6141a127,Auburn University,Delta Delta Delta,Panhellenic,ENTITY_MATCHED,2,1,false,true,false,true,false,2024,0,0,,,60960,32740,281932,0,MODERATE,HIGH
e1464b98-3058-412d-a6f6-b644ecf88ae9,Texas A&M University,Phi Kappa Psi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,5,11,ROBERT MARCHESANI,CHARLES BRANDMAN,3462956,3596087,3874343,1368036,LIGHT,HIGH
eb771c05-1884-4dfc-8fab-fd33ee93997b,University of Missouri,Alpha Tau Omega,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
090138f1-0cd6-470a-8bad-c3727077cd5b,University of Arkansas,Lambda Theta Alpha,MGC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,0,0,,,575588,519075,2038399,39114,LIGHT,NATIONAL_ONLY
09f6e9e9-8cae-44e7-b06d-c4536cfe89c8,Mississippi State University,Lambda Chi Alpha,IFC,ENTITY_MATCHED,3,2,true,false,false,true,true,2023,4,0,CONNOR NOTTINGHAM,CHARLIE NUTTER,625099,754311,6273,13170,LIGHT,HIGH
0e64c9f9-5e5a-4c3e-94bd-d156f2377375,University of Missouri,Phi Delta Theta,IFC,ENTITY_MATCHED,3,2,true,false,false,true,false,2023,0,0,,,1168076,1018273,586258,435036,LIGHT,HIGH
17b9041b-7258-4247-9e18-43d83fbe03a2,"University of Tennessee, Knoxville",Beta Upsilon Chi,IFC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
1e6728c5-e5b8-4399-b082-1e054431c5c3,University of Missouri,Chi Omega,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2024,0,0,,,1228934,1006467,4335490,1549074,MODERATE,HIGH
1eade52a-7b91-401c-9221-a256eddf687b,University of South Carolina,Delta Sigma Phi,IFC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,6,10,JIM LARSON,BRAD SULLIVAN,3767364,4353085,972505,2084532,LIGHT,NATIONAL_ONLY
293a1ac6-a030-42c4-a75c-2121f5382030,University of Kentucky,Alpha Phi Alpha,NPHC,ENTITY_MATCHED,1,1,true,false,false,false,false,2018,0,0,,,97180,108263,121169,0,LIGHT,HIGH
2f7030ec-8ee2-4efe-b31b-12aad50573d6,University of Missouri,Sigma Alpha Epsilon,IFC,ENTITY_MATCHED,2,1,false,false,false,true,false,2023,0,0,,,323982,381723,3980681,2607027,LIGHT,HIGH
307f8397-8728-431d-b7a1-5ffbeb2dc7e4,Texas A&M University,Sigma Alpha Epsilon,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,8059440,7868762,14236601,3966752,LIGHT,NATIONAL_ONLY
31bd65eb-f292-4ea7-aca8-0257a51c5043,University of Oklahoma,Beta Theta Pi,IFC,ENTITY_MATCHED,3,2,true,false,false,true,false,2023,0,0,,,778643,1066734,74184,39164,LIGHT,HIGH
3dacf938-c157-43a1-b0a0-14f23648664f,University of Florida,Delta Tau Delta,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,688183,762098,67696,2145,LIGHT,HIGH
416ef068-2a6e-423d-9931-f9c3fa71cf82,University of Texas at Austin,Sigma Nu,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6291872,5989304,10968372,2625304,LIGHT,NATIONAL_ONLY
4a9283ab-753e-4ae7-b663-ea7db0735cf2,University of Florida,Phi Delta Theta,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6642836,6441081,6956145,1366384,LIGHT,NATIONAL_ONLY
5074c516-edb0-4c3a-b8be-bf9885a81f6a,University of Missouri,Iota Phi Theta,NPHC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
51b9e19c-bdcf-4150-9759-834a1dcc7648,University of Texas at Austin,Sigma Pi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,3247538,4404602,2773566,173335,LIGHT,NATIONAL_ONLY
568c6c9b-958a-4544-9ac5-57642e7981c4,"University of Tennessee, Knoxville",Beta Theta Pi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,6378113,7611188,6605669,5491333,LIGHT,HIGH
580ffb7b-a7c8-43ac-a3a4-4788146962b8,University of Arkansas,Alpha Chi Omega,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,8,10,LYNNE BIGGIO HERNDON,LESLIE ABRAMSKY BLOCK,14721901,15897771,27766470,17951953,LIGHT,NATIONAL_ONLY
619a5a1f-5ca2-4559-9406-0f9a1b3804ac,Louisiana State University,Kappa Alpha Theta,Panhellenic,ENTITY_MATCHED,4,3,true,true,false,true,false,2023,11,7,ERICA D'ANGELO OCHS,,222066,233356,1068640,396184,STRONG,HIGH
6975e995-8c93-4272-b642-e9aefcc5ea09,University of Missouri,Alpha Kappa Delta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
6e9d47bd-afb9-445c-b857-96efb4f4ac0d,Mississippi State University,Delta Zeta,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,4,4,MICHELLE ALBRECHT SMITH,,26809001,20532278,96230431,29613757,LIGHT,NATIONAL_ONLY
76371616-eb0a-427c-84ac-43c88793a5b3,Louisiana State University,Lambda Theta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
7b17090d-735c-4337-a44c-fcef68d20d3f,Vanderbilt University,Alpha Phi Alpha,NPHC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
802274e2-0fad-4493-82d5-a76aef5dd94b,University of Texas at Austin,Delta Sigma Phi,IFC,ENTITY_MATCHED,2,1,false,false,false,true,true,2023,6,10,JIM LARSON,BRAD SULLIVAN,3767364,4353085,972505,2084532,LIGHT,HIGH
8a02a23d-295e-4b5c-b015-e36e90730bf0,University of Georgia,Alpha Sigma Phi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,4339126,5668023,3009489,350189,LIGHT,HIGH
973def4e-9ee5-4611-94e7-4a0ef80fd8f3,University of Missouri,Delta Gamma,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6798067,7007656,19676752,1853098,LIGHT,NATIONAL_ONLY
bcdbd3be-a47e-469d-8be6-85eac5412eb0,University of Georgia,Alpha Kappa Delta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
bd8ef4f7-eeb8-4eff-bf06-ba7ea6edf80c,"University of Tennessee, Knoxville",Alpha Gamma Rho,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,0,0,,,1786541,2798515,4372490,1522014,LIGHT,NATIONAL_ONLY
c5304c30-ddb3-444e-8210-daa61058c810,Vanderbilt University,Beta Theta Pi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6378113,7611188,6605669,5491333,LIGHT,NATIONAL_ONLY
c67b595d-1e42-4490-bff5-f6c618854eb5,University of Florida,Pi Beta Phi,Panhellenic,ENTITY_MATCHED,2,1,false,true,false,true,false,2023,0,0,,,464155,316072,2039889,462366,MODERATE,HIGH
c8cb4e72-decc-4638-a96a-03e78fed4d16,University of Texas at Austin,Kappa Phi Gamma,MGC,ENTITY_MATCHED,1,1,false,false,false,false,false,,0,0,,,,,,,LIGHT,HIGH
c971a147-0136-4c68-a19a-9deb38ac5b4d,"University of Tennessee, Knoxville",Kappa Delta,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2024,0,0,,,821660,774540,512836,95515,MODERATE,HIGH
cb7c2594-d255-4fe7-b754-9adce1ead246,University of Kentucky,Pi Beta Phi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,9556072,8964046,47809375,4630878,LIGHT,NATIONAL_ONLY
d474a53c-bb29-4c89-8b27-59cd3124cfc9,University of Kentucky,Phi Beta Sigma,NPHC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
e009f5b4-4f7b-4a82-bf83-7c495068b0d8,University of Florida,Kappa Phi Lambda,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
b619c2d1-9013-4b2b-9e42-92acbee948d7,Auburn University,Kappa Delta,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,715401,698541,238462,52,LIGHT,HIGH
eab9e24c-04fd-44c8-b8e7-b79e8fb3a5e4,Auburn University,Sigma Tau Gamma,IFC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2022,0,0,,,3953336,3791340,5058507,3816331,LIGHT,NATIONAL_ONLY
013f6620-efd2-4658-bd36-2ea9603247df,"University of Tennessee, Knoxville",Sigma Kappa,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,0,0,,,6149087,4574786,14487244,7002321,LIGHT,NATIONAL_ONLY
06642d20-7b23-4c2e-af23-bd13c872ed61,Vanderbilt University,Alpha Epsilon Pi,IFC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,4685200,4269285,4595688,593080,LIGHT,NATIONAL_ONLY
17b4d8a9-a986-4d00-b7bb-f05473c238d1,University of Texas at Austin,Lambda Theta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
181a29ec-25fc-4a1d-b8db-a44bcdf04ae7,University of Georgia,Zeta Beta Tau,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,2944254,2608316,2736822,1252880,LIGHT,NATIONAL_ONLY
2ef7d26d-f69a-4df6-8994-1fb623cb000f,University of Texas at Austin,Pi Kappa Alpha,IFC,ENTITY_MATCHED,3,2,true,false,false,true,false,2024,0,0,,,1248905,1305098,144114,179210,LIGHT,HIGH
38d6f4e6-584d-472e-abdc-ea3bc03aeca3,University of Texas at Austin,Alpha Phi Alpha,NPHC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
4e0b3dd9-172b-4173-943b-f3d7d6774ca4,Texas A&M University,Beta Tau Omega,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
515fb1ee-f3cc-4d41-b2a5-34f8bd6cca53,University of Kentucky,Alpha Omicron Pi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,7459387,6338452,39739276,4492321,LIGHT,NATIONAL_ONLY
525b54d1-77f0-4846-b053-858b16c9abf2,Texas A&M University,Sigma Chi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,819345,833021,71214,0,LIGHT,HIGH
62556537-3a4d-454f-8ea9-c3b2ff3521d2,University of Arkansas,Iota Phi Theta,NPHC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
658ec82b-c715-4b02-8213-0db61be7fdba,Mississippi State University,Kappa Alpha Psi,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2016,0,0,,,5407230,4580050,6573534,491114,LIGHT,NATIONAL_ONLY
663c3633-82ec-47a2-9baa-ab0daf180933,University of Florida,Sigma Beta Rho,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
