ein,legal_name,entity_type,tax_year,form_type,rich_filing_available,total_revenue,total_expenses,total_assets,total_liabilities,net_assets,source
636066478,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,399957,328578,155936,0,155936,PROPUBLICA_API
237153933,SIGMA NU BUILDING BETA THETA CHAPTER,PROPERTY_HOLDING_ENTITY,2021,990,true,58942,0,972556,403829,568727,PROPUBLICA_API
636056644,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,913561,1147403,137295,0,137295,PROPUBLICA_API
636050289,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,312192,296880,185535,77721,107814,PROPUBLICA_API
636050218,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,448311,408562,373418,0,373418,PROPUBLICA_API
822367768,ALPHA UPSILON CHAPTER OF PHI GAMMA DELTA FRATERNITY HOUSE CORPO,LOCAL_CHAPTER_ENTITY,2021,990,true,486029,519329,6062372,3988672,2073700,PROPUBLICA_API
237226508,TAU KAPPA EPSILON FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,370415,319685,870859,508911,361948,PROPUBLICA_API
593024291,SIGMA CHI FOUNDATION AT AUBURN UNIVERSITY INC,EDUCATIONAL_FOUNDATION,2021,990,true,58964,12335,410330,0,410330,PROPUBLICA_API
636061057,PI KAPPA ALPHA FRATERNITY,PROPERTY_HOLDING_ENTITY,2021,990,true,5719,1675,979030,534814,444216,PROPUBLICA_API
202472978,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,0,0,9943,0,9943,PROPUBLICA_API
630289644,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,1045366,940063,363046,0,363046,PROPUBLICA_API
630454765,KAPPA ALPHA ORDER,UNKNOWN,2021,990,true,1084584,1021350,129058,0,129058,PROPUBLICA_API
630838676,CHI PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,90020,130475,3317,0,3317,PROPUBLICA_API
630962722,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,267469,261805,91939,1203,90736,PROPUBLICA_API
630837474,AUBURN DELTA CHI ALUMNI CONTROL BOARD INC,PROPERTY_HOLDING_ENTITY,2021,990,true,59286,20056,710615,114135,596480,PROPUBLICA_API
630164590,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,551125,454141,145933,0,145933,PROPUBLICA_API
630289649,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,443134,387613,121682,11000,110682,PROPUBLICA_API
264795406,PHI THETA CHAPTER HOUSE CORPORATION OF DELTA DELTA DELTA FRATERNITY,HOUSE_CORPORATION,2021,990EZ,true,45189,15943,136613,0,136613,PROPUBLICA_API
237091513,ALABAMA GAMMA OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,HOUSE_CORPORATION,2021,990EZ,true,40000,118802,171032,0,171032,PROPUBLICA_API
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,119450,88145,536629,0,536629,PROPUBLICA_API
630164582,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,671054,629900,110505,0,110505,PROPUBLICA_API
590682455,ALPHA EPSILON PHI SORORITY,LOCAL_CHAPTER_ENTITY,2021,990,true,833732,838426,1599944,23934,1576010,PROPUBLICA_API
590638774,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,178333,149929,95088,0,95088,PROPUBLICA_API
636053862,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2021,990,true,307603,325042,346430,39143,307287,PROPUBLICA_API
237044651,DELTA ZETA OF DELTA TAU INC,PROPERTY_HOLDING_ENTITY,2021,990,true,154860,83334,762063,345197,416866,PROPUBLICA_API
364817535,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,364415,143824,464103,0,464103,PROPUBLICA_API
596153391,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,143028,174588,45748,0,45748,PROPUBLICA_API
590627917,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,182701,189530,1195,0,1195,PROPUBLICA_API
593350147,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,681749,591269,158047,3637,154410,PROPUBLICA_API
591515489,THETA CHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,1413077,1295756,3392354,1933015,1459339,PROPUBLICA_API
800830267,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,235397,235397,0,0,0,PROPUBLICA_API
590657429,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,282352,362062,21553,0,21553,PROPUBLICA_API
596141908,FLORIDA ALPHA ALUMNI OF SIGMA PHI EPSILON INC,ALUMNI_CORPORATION,2021,990,true,420936,506886,3799974,1626525,2173449,PROPUBLICA_API
453670908,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,275086,280989,2472,0,2472,PROPUBLICA_API
590628020,KAPPA ALPHA ORDER,UNKNOWN,2021,990,true,612434,590126,42777,0,42777,PROPUBLICA_API
596203032,PHI MU FRATERNITY,PROPERTY_HOLDING_ENTITY,2021,990,true,984218,877745,5028921,2300358,2728563,PROPUBLICA_API
581657154,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,739996,747353,182797,0,182797,PROPUBLICA_API
592643047,FLORIDA DELTA OF PI BETA PHI HOUSE CORPORATION,HOUSE_CORPORATION,2021,990,true,363484,240184,1724487,494515,1229972,PROPUBLICA_API
454843177,ALPHA ALPHA DELTA OF CHI PSI ADVISORY BOARD INCORPORATED,UNKNOWN,2021,990EZ,true,60254,78335,4912,37556,-32644,PROPUBLICA_API
580585704,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,1129265,1239775,181336,0,181336,PROPUBLICA_API
596139328,BETA PI OF KAPPA DELTA HOUSE CORP,HOUSE_CORPORATION,2021,990,true,907802,830882,2251396,239548,2011848,PROPUBLICA_API
581909461,SIGMA PHI HOUSE CORPORATION OF KAPPA DELTA SORORITY A VIRGINIA,HOUSE_CORPORATION,2021,990,true,707807,634689,1017397,19407,997990,PROPUBLICA_API
581490431,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,555365,548842,1236251,468226,768025,PROPUBLICA_API
580679938,SIGMA PI FRATERNITY INTERNATIONAL INC,NATIONAL_PARENT,2021,990,true,413788,328825,153160,0,153160,PROPUBLICA_API
586067925,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2021,990,true,282202,240958,132652,14923,117729,PROPUBLICA_API
581025461,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,709379,718668,182884,3208,179676,PROPUBLICA_API
911981486,GEORGIA DELTA OF SIGMA PHI EPSILON INC,UNKNOWN,2021,990,true,466269,519900,155207,0,155207,PROPUBLICA_API
580590521,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,212956,325307,67378,0,67378,PROPUBLICA_API
272615266,PHI KAPPA TAU FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,205201,188684,44442,0,44442,PROPUBLICA_API
580592772,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,670789,427454,657329,0,657329,PROPUBLICA_API
586035098,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,142254,89618,1433936,202689,1231247,PROPUBLICA_API
580587177,THETA CHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,147375,102039,75003,20000,55003,PROPUBLICA_API
310909146,PHI KAPPA PSI-GEORGIA ALPHA CHAPTER,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,64678,81770,6210,0,6210,PROPUBLICA_API
581847110,DELTA BETA ALUMNI OF THETA CHI INC,ALUMNI_CORPORATION,2021,990EZ,true,12730,166383,257151,591637,-334486,PROPUBLICA_API
580301953,KAPPA ALPHA ORDER,UNKNOWN,2021,990,true,609924,655531,100322,3500,96822,PROPUBLICA_API
580596852,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,91967,141160,1,0,1,PROPUBLICA_API
580591246,TAU EPSILON PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,549904,467873,577664,200793,376871,PROPUBLICA_API
580560996,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,264595,333161,432020,122396,309624,PROPUBLICA_API
581743710,PHI MU FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,701336,649090,2587361,239875,2347486,PROPUBLICA_API
581937914,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,228863,222934,1366309,157912,1208397,PROPUBLICA_API
510234811,CHI OMEGA HOUSE CORPORATION MU BETA CHAPTER,HOUSE_CORPORATION,2021,990,true,679124,558207,1448527,585306,863221,PROPUBLICA_API
580574987,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,471821,476521,17832,0,17832,PROPUBLICA_API
580574873,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,1160943,1072108,217509,610,216899,PROPUBLICA_API
616034813,EPSILON OMEGA OF KAPPA DELTA HOUSE,PROPERTY_HOLDING_ENTITY,2021,990,true,308414,338808,811388,68630,742758,PROPUBLICA_API
580581459,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,353952,454305,71003,0,71003,PROPUBLICA_API
580581268,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,175094,163073,54551,0,54551,PROPUBLICA_API
616026148,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,43036,38935,22037,0,22037,PROPUBLICA_API
616042960,KAPPA ALPHA ORDER,UNKNOWN,2021,990,true,195056,203971,3274,0,3274,PROPUBLICA_API
610469791,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2021,990,true,271689,233498,79882,0,79882,PROPUBLICA_API
842992938,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,97804,101003,33380,0,33380,PROPUBLICA_API
620256693,KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,237061,244565,2794,0,2794,PROPUBLICA_API
610446350,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,336386,378383,132857,0,132857,PROPUBLICA_API
352581363,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,150569,144518,39985,1403,38582,PROPUBLICA_API
310905748,LAMBDA ALPHA OF CHI OMEGA HOUSE CORPORATION INCORPORATED,HOUSE_CORPORATION,2021,990,true,350150,344691,653554,293482,360072,PROPUBLICA_API
610444977,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,240692,264555,85281,156,85125,PROPUBLICA_API
610448235,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,318323,333088,21100,0,21100,PROPUBLICA_API
510164540,UPSILON KAPPA OF PHI GAMMA DELTA HOUSE CORP,HOUSE_CORPORATION,2021,990,true,112074,87979,581840,15039,566801,PROPUBLICA_API
616033534,DELTA TAU DELTA HOUSE CORP OF KY,HOUSE_CORPORATION,2021,990,true,284834,233373,2719910,484748,2235162,PROPUBLICA_API
611269807,DELTA SIGMA PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,58485,72807,1389,0,1389,PROPUBLICA_API
610447633,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,112887,99757,27524,0,27524,PROPUBLICA_API
611207339,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,154010,163029,31087,0,31087,PROPUBLICA_API
620495178,TENNESSEE KAPPA CHAPTER OF SIGMA ALPHA EPSILON,LOCAL_CHAPTER_ENTITY,2021,990,true,377955,373932,56432,0,56432,PROPUBLICA_API
526036185,PHI GAMMA DELTA EDUCATIONAL FOUNDATION,EDUCATIONAL_FOUNDATION,2021,990,true,4153506,2174282,28007260,286496,27720764,PROPUBLICA_API
237359145,SIGMA PI FRATERNITY HOUSING CORP,HOUSE_CORPORATION,2021,990,true,45187,105353,682145,434345,247800,PROPUBLICA_API
721023591,DELTA CHI HOUSE CORPORATION,HOUSE_CORPORATION,2021,990,true,277484,220174,559286,433138,126148,PROPUBLICA_API
720603683,DELTA KAPPA OF ZETA TAU ALPHA HOUSE CORPORATION,HOUSE_CORPORATION,2021,990,true,320094,224220,957347,39767,917580,PROPUBLICA_API
726021413,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,1091178,899809,1579308,1483,1577825,PROPUBLICA_API
556028175,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,633151,597843,779667,0,779667,PROPUBLICA_API
720961914,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,143609,232792,8995,0,8995,PROPUBLICA_API
720873120,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,341454,321547,525535,0,525535,PROPUBLICA_API
726040902,LOUISIANA BETA OF PI BETA PHI HOUSE ASSOCIATION,HOUSE_CORPORATION,2021,990,true,740690,591628,1077096,12714,1064382,PROPUBLICA_API
576025458,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2021,990,true,253108,177644,236402,1400,235002,PROPUBLICA_API
726027982,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,529067,566717,1805456,0,1805456,PROPUBLICA_API
720482627,PI KAPPA ALPHA FATERNITY,UNKNOWN,2021,990EZ,true,87000,85643,5412,0,5412,PROPUBLICA_API
237069145,DELTA OMEGA HOUSE CORPORATION OF DELTA DELTA DELTA FRATERNITY,HOUSE_CORPORATION,2021,990,true,310984,255867,2274699,13500,2261199,PROPUBLICA_API
813514137,OMEGA CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION,HOUSE_CORPORATION,2021,990,true,744877,449268,709291,161538,547753,PROPUBLICA_API
720416943,KAPPA ALPHA ORDER,UNKNOWN,2021,990,true,536554,601494,68711,0,68711,PROPUBLICA_API
726027219,DELTA KAPPA HOUSE CORP KAPPA ALPHA THETA,HOUSE_CORPORATION,2021,990,true,233719,204051,1146286,454917,691369,PROPUBLICA_API
640868872,DELTA OMEGA CHAPTER HOUSE CORPORATION OF KAPPA DELTA,HOUSE_CORPORATION,2021,990,true,1426593,1170518,4134063,2724512,1409551,PROPUBLICA_API
852032822,SIGMA PHI EPSILON FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,26298,13653,12645,0,12645,PROPUBLICA_API
861831306,LAMBDA ALPHA CHAPTER OF OMEGA PSI PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,79160,14535,70132,0,70132,PROPUBLICA_API
726027878,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2021,990,true,313583,213995,415177,0,415177,PROPUBLICA_API
640120597,KAPPA ALPHA ORDER,UNKNOWN,2021,990,true,444765,479459,8623,0,8623,PROPUBLICA_API
640390595,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,594809,556194,92516,15130,77386,PROPUBLICA_API
340435674,MISSISSIPPI STATE UNIVERSITY DELTA CHI BUILDING CORPORATION,HOUSE_CORPORATION,2021,990,true,123412,125426,677710,427405,250305,PROPUBLICA_API
436065825,SOCIETY OF BETA SIGMA PSI,UNKNOWN,2021,990,true,206196,210996,74626,93855,-19229,PROPUBLICA_API
475663599,EDUCATIONAL FOUNDATION OF THE ALPHA KAPPA CHAPTER OF THE KAPPA ALPHA,EDUCATIONAL_FOUNDATION,2021,990EZ,true,0,1250,110517,0,110517,PROPUBLICA_API
640310946,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,319530,294606,124329,21350,102979,PROPUBLICA_API
646022216,PHI KAPPA TAU HOUSE CORP,HOUSE_CORPORATION,2021,990EZ,true,181485,137360,251096,0,251096,PROPUBLICA_API
436075111,SIGMA ALPHA EPSILON CLUB OF COLUMBIA MISSOURI,UNKNOWN,2021,990,true,376673,451543,4418524,2908896,1509628,PROPUBLICA_API
463509823,BETA BETA ALUMNI OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,2021,990,true,510195,587376,2693905,1323096,1370809,PROPUBLICA_API
436059582,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,1003478,1194833,8231574,6179489,2052085,PROPUBLICA_API
721523824,PHI MU FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,796160,794216,2750729,1615880,1134849,PROPUBLICA_API
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,2021,990,true,948796,708405,3994517,1190237,2804280,PROPUBLICA_API
430456430,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,859654,800313,112960,0,112960,PROPUBLICA_API
430282880,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,127607,120400,195133,0,195133,PROPUBLICA_API
431098570,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2021,990,true,205876,140652,299536,0,299536,PROPUBLICA_API
510245814,ALPHA GAMMA CHAPTER OF ALPHA DELTA PI HOUSE CORP,HOUSE_CORPORATION,2021,990,true,1138566,1277212,3242431,3360062,-117631,PROPUBLICA_API
430214640,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,146522,133841,107761,37552,70209,PROPUBLICA_API
436031386,DELTA XI BLDG CORP OF DELTA DELTA DELTA,UNKNOWN,2021,990,true,539402,570600,4098376,2623309,1475067,PROPUBLICA_API
237180149,PHI DELTA THETA CLUB OF COLUMBIA MISSOURI,UNKNOWN,2021,990,true,340560,357918,3215771,3203282,12489,PROPUBLICA_API
436052949,RHO ALPHA OF CHI OMEGA INC,PROPERTY_HOLDING_ENTITY,2021,990,true,803262,929173,4849710,2123057,2726653,PROPUBLICA_API
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,600899,588032,105541,46400,59141,PROPUBLICA_API
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,2021,990,true,442579,361463,1753847,93367,1660480,PROPUBLICA_API
900767327,KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,294668,288829,47530,0,47530,PROPUBLICA_API
436061869,ALPHA CHI OMEGA HOUSE CORP FOR ALPHA NU CHAPTER,HOUSE_CORPORATION,2021,990,true,286752,257480,3500913,629922,2870991,PROPUBLICA_API
436052199,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,1239104,1370512,141014,185654,-44640,PROPUBLICA_API
736100261,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,572045,599559,1627553,937341,690212,PROPUBLICA_API
431080165,KAPPA KAPPA GAMMA HOUSE CORP OF COLUMBIA,HOUSE_CORPORATION,2021,990,true,1231283,1261830,8034319,5344062,2690257,PROPUBLICA_API
730580030,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,203528,218590,36583,0,36583,PROPUBLICA_API
237432859,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,865939,894625,153973,4282,149691,PROPUBLICA_API
900353708,THETA CHI FRATERNITY UNIVERSITY OF MISSOURI IOTA MU CHAPTER,LOCAL_CHAPTER_ENTITY,2021,990,true,322132,397926,10224,0,10224,PROPUBLICA_API
430519030,SIGMA NU HOUSE CORPORATION,HOUSE_CORPORATION,2021,990,true,1524112,407306,6376547,2700000,3676547,PROPUBLICA_API
464496506,RHO CHAPTER SIGMA NU EDUCATIONAL FOUNDATION,EDUCATIONAL_FOUNDATION,2021,990,true,47000,29000,37813,0,37813,PROPUBLICA_API
237330439,BETA THETA PI CLUB OF COLUMBIA MISSOURI,UNKNOWN,2021,990,true,619200,177052,16020998,1600000,14420998,PROPUBLICA_API
475168633,ALPHA SIGMA PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,96115,65442,71048,0,71048,PROPUBLICA_API
320535538,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,807519,794948,69431,2631,66800,PROPUBLICA_API
446013887,DELTA TAU DELTA ASSOCIATION OF COLUNBIA MO,UNKNOWN,2021,990,true,591585,524891,7877592,5242396,2635196,PROPUBLICA_API
730583070,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,525174,674465,40783,0,40783,PROPUBLICA_API
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,1056102,989706,531491,77230,454261,PROPUBLICA_API
730589378,TRUSTEES OF OKLAHOMA ALPHA CHAPTER OF PI BETA PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,476994,496163,1667863,2221,1665642,PROPUBLICA_API
300407306,BETA KAPPA OF SIGMA CHI WHITE CROSS FOUNDATION,EDUCATIONAL_FOUNDATION,2021,990PF,true,8267,31723,269221,1,269220,PROPUBLICA_API
311128130,PHI KAPPA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,107104,151904,13544,0,13544,PROPUBLICA_API
730582839,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,912561,957330,336235,51408,284827,PROPUBLICA_API
730181175,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,330265,369894,47324,22198,25126,PROPUBLICA_API
730589443,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,784708,801501,13217,0,13217,PROPUBLICA_API
731440348,ALPHA PHI LUCY FINNERTY EDUCATIONAL FUND,UNKNOWN,2021,990PF,true,22885,51623,504029,1,504028,PROPUBLICA_API
640307103,PHI MU FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,1320820,1108607,4585237,587142,3998095,PROPUBLICA_API
736103379,BETA THETA PI CORPORATION OF OKLA,UNKNOWN,2021,990,true,1215535,1097314,8254146,1285616,6968530,PROPUBLICA_API
646027408,MISSISSIPPI BETA OF PI BETA PHI HOUSE ASSOCIATION INC,HOUSE_CORPORATION,2021,990,true,879769,366294,6832237,1872989,4959248,PROPUBLICA_API
510178981,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,890005,950607,140860,0,140860,PROPUBLICA_API
640330884,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2021,990,true,426562,307161,47791,0,47791,PROPUBLICA_API
731233879,BUILDING ASSOCIATION OF THE EPSILON ALPHA CHAPT CHI OMEGA FRATERNITY,HOUSE_CORPORATION,2021,990,true,1411195,1066414,7545232,885157,6660075,PROPUBLICA_API
640315255,SIGMA CHI FRATERNITY ETA CHAPTER,LOCAL_CHAPTER_ENTITY,2021,990,true,1092671,822418,3489875,2618715,871160,PROPUBLICA_API
640717329,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,HOUSE_CORPORATION,2021,990,true,684841,752542,9446373,5455880,3990493,PROPUBLICA_API
640304773,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,1473658,1079197,3367694,0,3367694,PROPUBLICA_API
730579972,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,979634,1063714,1971563,23542,1948021,PROPUBLICA_API
832574778,EPSILON XI CHAPTER OF SIGMA NU FRATERNITY CHARITY BOWL INC,LOCAL_CHAPTER_ENTITY,2021,990PF,true,125375,197450,10600,1,10599,PROPUBLICA_API
237229883,MISSISSIPPI ALPHA CHAPTER HOUSE CORPORATION OF PHI DELTA THETA FRA,HOUSE_CORPORATION,2021,990,true,156574,150198,1769085,700335,1068750,PROPUBLICA_API
570811123,ETA GAMMA CHAPTER OF CHI OMEGA FRATERNITY HOUSING CORPORATION,HOUSE_CORPORATION,2021,990,true,1137608,821986,6231355,0,6231355,PROPUBLICA_API
576029840,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,167580,134725,32855,0,32855,PROPUBLICA_API
237160987,TAU OF CHI OMEGA FRATERNITY HOUSE CORPORATION,HOUSE_CORPORATION,2021,990,true,1403283,1024987,5820284,253423,5566861,PROPUBLICA_API
640307108,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,272795,291382,109018,0,109018,PROPUBLICA_API
237432869,MISSISSIPPI GAMMA HOUSE ASSN OF SIGMA ALPHA EPSILON,HOUSE_CORPORATION,2021,990,true,36041,12590,971990,298664,673326,PROPUBLICA_API
640315254,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,142135,245037,170972,214105,-43133,PROPUBLICA_API
640412138,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,706886,735284,102083,3417,98666,PROPUBLICA_API
582279145,RHO CHAPTER KAPPA ALPHA HOUSING CORPORATION,HOUSE_CORPORATION,2021,990,true,445629,332128,917782,82282,835500,PROPUBLICA_API
640308935,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,1012231,934594,1271566,139921,1131645,PROPUBLICA_API
576025618,SC ALPHA CHAPTER OF SIGMA PHI EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990EZ,true,158458,172228,48849,5431,43418,PROPUBLICA_API
576033523,KAPPA ALPHA ORDER,UNKNOWN,2021,990,true,211750,232554,27447,0,27447,PROPUBLICA_API
237128453,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,0,0,740,0,740,PROPUBLICA_API
237219356,KAPPA KAPPA GAMMA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2021,990,true,2034426,1319866,14773235,10190636,4582599,PROPUBLICA_API
237145973,SIGMA ALPHA EPSILON SOUTH CAROLINA DELTA CHAPTER,LOCAL_CHAPTER_ENTITY,2021,990,true,183448,170524,125654,6583,119071,PROPUBLICA_API
383878997,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,234056,343234,212656,0,212656,PROPUBLICA_API
570742538,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2021,990,true,254200,219984,169978,0,169978,PROPUBLICA_API
741132046,KAPPA ALPHA ORDER,UNKNOWN,2021,990,true,836642,937441,92249,0,92249,PROPUBLICA_API
464828091,LAMBDA THETA HOUSE CORPORATION OF PHI MU FRATERNITY,HOUSE_CORPORATION,2021,990,true,1000507,830891,3399537,2222545,1176992,PROPUBLICA_API
