ein,legal_name,entity_type,person_name,title_as_reported,normalized_title,stakeholder_class,is_officer,is_director,years,latest_filing_year,source
740898333,SIGMA ALPHA MU FRATERNITY,LOCAL_CHAPTER_ENTITY,BRUCE GOLDEN,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
237279516,NASHVILLE ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,ALUMNI_CORPORATION,TILLMAN PAYNE,PRESIDENT,President,ALUMNI_BOARD,true,false,2022,2022,IRS_990_XML
237279516,NASHVILLE ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,ALUMNI_CORPORATION,ANTHONY SMITH,VICE PRESIDE,VICE PRESIDE,ALUMNI_BOARD,false,false,2022,2022,IRS_990_XML
237279516,NASHVILLE ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,ALUMNI_CORPORATION,MICHAEL ROBERTSON,SECRETARY,Secretary,ALUMNI_BOARD,true,false,2022,2022,IRS_990_XML
237279516,NASHVILLE ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,ALUMNI_CORPORATION,STEVE PELMORE JR,TREASURER,Treasurer,ALUMNI_BOARD,true,false,2022,2022,IRS_990_XML
237279516,NASHVILLE ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,ALUMNI_CORPORATION,GREGORY ASH,DIRECTOR,Director,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
237279516,NASHVILLE ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,ALUMNI_CORPORATION,ROBERT GIBBS,DIRECTOR,Director,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
237279516,NASHVILLE ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,ALUMNI_CORPORATION,VINCENT PERRY,DIRECTOR,Director,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
237279516,NASHVILLE ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,ALUMNI_CORPORATION,ALFRED DEGRAFINREID,DIRECTOR,Director,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
237279516,NASHVILLE ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,ALUMNI_CORPORATION,TREY FERGUSON,DIRECTOR,Director,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
936036290,PHI KAPPA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,GREYSON BOSSHARD,VICE PRESIDE,VICE PRESIDE,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
936036290,PHI KAPPA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,OLIVER BRAITSCH,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
936036290,PHI KAPPA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,GRANT KOONS,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
237153933,SIGMA NU BUILDING BETA THETA CHAPTER,PROPERTY_HOLDING_ENTITY,MAX COBLENTZ,PRESIDENT,President,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
237153933,SIGMA NU BUILDING BETA THETA CHAPTER,PROPERTY_HOLDING_ENTITY,BEN LEAVER,TREASURER,Treasurer,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
237153933,SIGMA NU BUILDING BETA THETA CHAPTER,PROPERTY_HOLDING_ENTITY,JIM SPRAYBERRY,VP/SECRETARY,Vice President,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
472160158,KAPPA ALPHA ORDER,UNKNOWN,SAM BUTLER,I,I,UNKNOWN,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MATTHEW CONNELLY,PAST TREASUR,PAST TREASUR,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,LANE DAVIS,PAST SOCIAL,PAST SOCIAL,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,TREVOR DEMAY,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,BEN DONSBACH,PAST VP-EXT,Vice President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,RYAN FLORA,PAST SECRETA,PAST SECRETA,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MAX FRUSCELLA,PAST PRESIDE,PAST PRESIDE,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MICHAEL HEINLEIN,VICE PRESIDE,VICE PRESIDE,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,ZACH JOHNSON,SECRETARY,Secretary,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,DOMINIC PESARE,VICE PRESIDE,VICE PRESIDE,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,ADAM REED,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,GABE SCHNEIDER,PAST VP INTE,Vice President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,SEAN SULLIVAN,PAST SERGENT,PAST SERGENT,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Cherie Bock,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Sharon Korte,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Carrie Reid,Secretary,Secretary,HOUSE_CORPORATION_LEADERSHIP,true,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Tammy Grzeskowiak,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Mary Reardon,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Carla Hunter,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Kellie Kanoy,Coll. Advisor,Advisor,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Andrea Gulick,VP Facilities,Vice President,HOUSE_CORPORATION_LEADERSHIP,true,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Amy Jordan,President,President,HOUSE_CORPORATION_LEADERSHIP,true,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Claudia Tran,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Sarah Benoist,Treasurer,Treasurer,HOUSE_CORPORATION_LEADERSHIP,true,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Liz Drouin,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Erin Riske,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Mckenzie Ferrell,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,Nicole Ulrich,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Benjamin Grniet,President,President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Michael Gates,VP of Brotherhood Retention (start June 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Theo Hahn,VP of Brotherhood Retention (end May 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,James Flickenger,VP of Growth (start June 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Ethan Auty,VP of Growth (end May 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Landon Sebestin,VP of Standards (start June 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Ashton Roveri,VP of Standards (end May 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Aaron Kucinski,VP of Philanthropy (start June 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Javier Rodriguez,VP of Philanthropy (end May 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Griffin Elias,VP of Communications (start June 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Liam Owen,VP of Communications (end May 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Andrew Albright,VP of Rituals and Traditions (start June 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Coleman Edwards,VP of Rituals and Traditions (end May 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Bailey Resnick,VP of Alumni and Family Relations (start June 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Kyle King,VP of Alumni and Relations (end May 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Daniel Flickinger,VP of Finance,Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Zack Billings,VP of Member Enrichment (start June 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Landon Sesbestin,VP of Member Enrichment (end May 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Spencer Forstot,VP of Social Retention (start June 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,Baron Stanton,VP of Social Retention (end May 23),Vice President,UNKNOWN,true,false,2022,2022,IRS_990_XML
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,Lauren Jerden,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,Yvette Yarbrough,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,Michelle Dare,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,Cheryl Taylor,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,Katherine Frazier,Dir-Collegiate,Dir-Collegiate,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,Martha Smith,Director,Director,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,Jordan Mcalister,Dir-Collegiate,Dir-Collegiate,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,Chistina Kappmeyer,Dir-Collegieate,Dir-Collegieate,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,Jeannene Mills,Treasurer,Treasurer,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,Debbie Ellis,President,President,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,Kelly Jerden,Secretary,Secretary,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,MATT AMEND,SECRETARY,Secretary,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,ZACH BERARD,COUNCILOR,COUNCILOR,NATIONAL_ORG_LEADERSHIP,false,true,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,ROBERT SIEDELL,COUNCILOR,COUNCILOR,NATIONAL_ORG_LEADERSHIP,false,true,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,JAMES C NEILSON,COUNCILOR,COUNCILOR,NATIONAL_ORG_LEADERSHIP,false,true,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,DONALD J HERMAN,TREASURER,Treasurer,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,TIM KILDUFF,VICE PRESIDENT,President,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,JON YATES,COUNCILOR,COUNCILOR,NATIONAL_ORG_LEADERSHIP,false,true,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,JEFFREY T STOLL,COUNCILOR,COUNCILOR,NATIONAL_ORG_LEADERSHIP,false,true,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,BILL HUNNICUTT,PRESIDENT,President,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,ROB CAUDILL,EXECUTIVE DIRECTOR,Director,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,WILLIAM T SHIER,EMPLOYEE,EMPLOYEE,NATIONAL_ORG_LEADERSHIP,false,false,2022,2022,IRS_990_XML
530125862,PHI GAMMA DELTA FRATERNITY,NATIONAL_PARENT,TODD ROGERS,EMPLOYEE,EMPLOYEE,NATIONAL_ORG_LEADERSHIP,false,false,2022,2022,IRS_990_XML
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,ERICA D'ANGELO OCHS,PRESIDENT,President,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,JANE SHEPHERD DICK,VICE PRESIDENT,President,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,NICOLE FRANK,VICE PRESIDENT,President,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,TINA VILLARETE TRAN,VICE PRESIDENT,President,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,CATHERINE LOCK BIBB,VICE PRESIDENT,President,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,LAURA RICHARDSON BRIGHT,VICE PRESIDENT,President,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,CYNTHEA STRUBE YESTAL,VICE PRESIDENT,President,NATIONAL_ORG_LEADERSHIP,true,true,2022,2022,IRS_990_XML
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,JEFFREY RISSER,CHIEF FINANCIAL OFFICER,CHIEF FINANCIAL OFFICER,NATIONAL_ORG_LEADERSHIP,true,false,2022,2022,IRS_990_XML
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,JENNIFER SCHMALTZ,CHIEF EXECUTIVE OFFICER,CHIEF EXECUTIVE OFFICER,NATIONAL_ORG_LEADERSHIP,true,false,2022,2022,IRS_990_XML
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,MELINDA YOUNG,CHIEF ADMINISTRATION OFFICER,CHIEF ADMINISTRATION OFFICER,NATIONAL_ORG_LEADERSHIP,true,false,2022,2022,IRS_990_XML
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,JULIANNE BUTLER,CHIEF MARKETING OFFICER,CHIEF MARKETING OFFICER,NATIONAL_ORG_LEADERSHIP,true,false,2022,2022,IRS_990_XML
812173665,BETA RHO CHAPTER OF ALPHA OMEGA EPSILON,LOCAL_CHAPTER_ENTITY,Kirsten Corrigan,President,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
812173665,BETA RHO CHAPTER OF ALPHA OMEGA EPSILON,LOCAL_CHAPTER_ENTITY,Lowri Brinsden,Vice President,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
812173665,BETA RHO CHAPTER OF ALPHA OMEGA EPSILON,LOCAL_CHAPTER_ENTITY,Sarah Cosner,Treasurer,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
812173665,BETA RHO CHAPTER OF ALPHA OMEGA EPSILON,LOCAL_CHAPTER_ENTITY,Lauren Muffley,Secretary,Secretary,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
812173665,BETA RHO CHAPTER OF ALPHA OMEGA EPSILON,LOCAL_CHAPTER_ENTITY,Aubrianna Green,Membership Educator,Membership Educator,UNDERGRAD_CHAPTER_LEADERSHIP,false,false,2022,2022,IRS_990_XML
812173665,BETA RHO CHAPTER OF ALPHA OMEGA EPSILON,LOCAL_CHAPTER_ENTITY,Lela Connors,Parliamentarian,Parliamentarian,UNDERGRAD_CHAPTER_LEADERSHIP,false,false,2022,2022,IRS_990_XML
630188930,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,SEAN THOMAS,ADVISOR,Advisor,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
630188930,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,CHARLES REGAN,COMMANDER,COMMANDER,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630188930,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,GEORGE TURNER,LT. COMMANDER,LT. COMMANDER,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630188930,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,EDWARD REED,TREASURER AT YEAR END,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630188930,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,PRUITT LEE,RECORDER,RECORDER,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630188930,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,CHARLIE HUGHES,TREASURER AT FILING,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
871533047,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,Blake Beltz,Noble Ruler,Noble Ruler,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
871533047,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,Benjamin Barber,Vice Noble Ruler-Finance,Vice Noble Ruler-Finance,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
581025461,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,BEN BROWN,HISTORIAN,HISTORIAN,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
581025461,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,DALLAS HUNT,REC SEC,REC SEC,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
581025461,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,CHANCE LACEY,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
581025461,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,CLAY LIOLIOS,CORRSP SEC,CORRSP SEC,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
581025461,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,HANK MANNING,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
580587177,THETA CHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,SANDERS HACKETT,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
472160158,KAPPA ALPHA ORDER,UNKNOWN,JAKE BERGER,II,II,UNKNOWN,true,false,2022,2022,IRS_990_XML
472160158,KAPPA ALPHA ORDER,UNKNOWN,AARYAN PHADNIS,III,III,UNKNOWN,true,false,2022,2022,IRS_990_XML
472160158,KAPPA ALPHA ORDER,UNKNOWN,MILES BLANDI,RUSH CHAIR,Chair,UNKNOWN,true,true,2022,2022,IRS_990_XML
472160158,KAPPA ALPHA ORDER,UNKNOWN,WILL HORNBACK,IV,IV,UNKNOWN,true,false,2022,2022,IRS_990_XML
472160158,KAPPA ALPHA ORDER,UNKNOWN,NICK LIGHTCAP,V,V,UNKNOWN,true,false,2022,2022,IRS_990_XML
472160158,KAPPA ALPHA ORDER,UNKNOWN,BRYCE MARTIN,VI,VI,UNKNOWN,true,false,2022,2022,IRS_990_XML
472160158,KAPPA ALPHA ORDER,UNKNOWN,BLAKE BROWNE,VII,VII,UNKNOWN,true,false,2022,2022,IRS_990_XML
472160158,KAPPA ALPHA ORDER,UNKNOWN,BROCK BARKER,VIII,VIII,UNKNOWN,true,false,2022,2022,IRS_990_XML
640120597,KAPPA ALPHA ORDER,UNKNOWN,ZACHARY BURKS,NUMBER I,NUMBER I,UNKNOWN,true,false,2022,2022,IRS_990_XML
640120597,KAPPA ALPHA ORDER,UNKNOWN,CAMDEN FRANKFATHER,NUMBER II,NUMBER II,UNKNOWN,true,false,2022,2022,IRS_990_XML
640120597,KAPPA ALPHA ORDER,UNKNOWN,JACK EDWARDS,NUMBER III,NUMBER III,UNKNOWN,true,false,2022,2022,IRS_990_XML
640120597,KAPPA ALPHA ORDER,UNKNOWN,ZANE MONSOUR,NUMBER IV,NUMBER IV,UNKNOWN,true,false,2022,2022,IRS_990_XML
640120597,KAPPA ALPHA ORDER,UNKNOWN,KEVIN KEITH,NUMBER V,NUMBER V,UNKNOWN,true,false,2022,2022,IRS_990_XML
640120597,KAPPA ALPHA ORDER,UNKNOWN,WILL SHAPPLEY,NUMBER VI,NUMBER VI,UNKNOWN,true,false,2022,2022,IRS_990_XML
640120597,KAPPA ALPHA ORDER,UNKNOWN,NOAH LORD,NUMBER VII,NUMBER VII,UNKNOWN,true,false,2022,2022,IRS_990_XML
640120597,KAPPA ALPHA ORDER,UNKNOWN,CLAY CARROLL,NUMBER VIII,NUMBER VIII,UNKNOWN,true,false,2022,2022,IRS_990_XML
