priority,campus_id,campus,state,reason,detail,status
4,3f4a6d65-464a-4c43-a656-fe4a2309ff67,Mid-State Technical College,WI,high_value_no_result,profs=0,NO_RESULT
4,3f5fcb44-a23c-4fd4-97b6-c52555db9c3e,"University of Nevada, Reno",NV,high_value_no_result,profs=8,NO_RESULT
4,408b44a5-1704-40d5-965d-dc02cb78f55c,The University of Texas at Dallas,TX,high_value_no_result,profs=200,NO_RESULT
4,4114870f-aa70-4029-aaab-e6790b43f623,Louisiana State University Alexandria,LA,high_value_no_result,profs=0,NO_RESULT
4,41596046-afe7-4f6b-bfb6-bdd4f43d64db,Bladen Community College,NC,high_value_no_result,profs=0,NO_RESULT
4,422237cd-f175-4edb-acac-5a5fe4b5eb7a,Tecnológico de Monterrey,NL,high_value_no_result,profs=0,NO_RESULT
4,4277ee6f-3ba3-490c-aac0-1034bb15a547,Laney College,CA,high_value_no_result,profs=0,NO_RESULT
4,429a3f53-60ea-43d0-92c7-fbd392cdc3a1,Univ Illinois at Springfield,IL,high_value_no_result,profs=0,NO_RESULT
4,433969d6-efa9-49de-956b-c0078b5a4872,Southern Utah University Cedar,UT,high_value_no_result,profs=0,NO_RESULT
4,439997eb-bc7f-4225-98e5-09b2bdc4ad14,Fontbonne University St.,MO,high_value_no_result,profs=0,NO_RESULT
4,43f18a73-0f16-4f1e-8010-f8e3ba44aad2,Univ of Texas at Tyler,TX,high_value_no_result,profs=1,NO_RESULT
4,44d2a610-af4f-4e3d-9323-215220109005,Universidad de Alcalá,Madrid,high_value_no_result,profs=0,NO_RESULT
4,4511c588-2713-4e82-99e3-7c3a05824108,Westmont College,CA,high_value_no_result,profs=0,NO_RESULT
4,454397c7-d71d-4259-b7ca-e93a5338467e,Northwestern Polytechnic,AB,high_value_no_result,profs=0,NO_RESULT
4,462eb615-e29e-49c5-b3e1-254e604d9398,Georgia Institute of Tech,GA,high_value_no_result,profs=0,NO_RESULT
4,46e2c9bf-c4c4-4a7f-bc4a-5fe00bfce1aa,Purdue University W,IN,high_value_no_result,profs=0,NO_RESULT
4,4805af64-d782-4e17-a635-04e05ae8cb07,Millsaps College,MS,high_value_no_result,profs=0,NO_RESULT
4,4864a01b-855f-4a2c-88be-7c89ea366c61,Indiana U-Purdue U Indy,IN,high_value_no_result,profs=0,NO_RESULT
4,48694acd-4eea-48a7-9591-60a6cf341ae3,Muskegon Community College,MI,high_value_no_result,profs=0,NO_RESULT
4,48f560b5-3dce-438e-a498-9103782531f2,Stockton University,NJ,high_value_no_result,profs=0,NO_RESULT
4,4b7ba858-9367-4f7a-b0a8-9bab4028555f,Naval Postgraduate School,CA,high_value_no_result,profs=0,NO_RESULT
4,4bd98964-3625-4197-9c14-9e0c64ebe87d,Western New Mexico University,NM,high_value_no_result,profs=0,NO_RESULT
4,4d35ff12-865b-431e-869b-dc2c0212e56a,Florida College,FL,high_value_no_result,profs=0,NO_RESULT
4,4d3d2512-cf8e-4061-9ce1-329bf3918490,Texas A&M University-Commerce,TX,high_value_no_result,profs=0,NO_RESULT
4,4f484e24-355c-4ef4-b50f-87b3767f9894,Maastricht University,NL,high_value_no_result,profs=0,NO_RESULT
4,4f988627-0f47-4341-abbc-4e48f4fc87d1,Miami Dade College,FL,high_value_no_result,profs=0,NO_RESULT
4,4faf28e4-be37-4940-9769-5cb89ca311ca,Montclair State University,NJ,high_value_no_result,profs=0,NO_RESULT
4,4ff7d415-b812-4ef2-9f95-3219beb24f9f,Universidad Publica de Navarra,NA,high_value_no_result,profs=0,NO_RESULT
4,50609aee-1e7c-4718-b0ad-f3ef6f05fb17,Calif State U - San Marcos San,CA,high_value_no_result,profs=0,NO_RESULT
4,50c1a664-effd-4a12-b28d-27a586dde5ba,IUSB Indiana Uat South Bend South,IN,high_value_no_result,profs=0,NO_RESULT
4,5190a915-add2-421e-aaa6-cc49c69b9e63,Augsburg University,MN,high_value_no_result,profs=21,NO_RESULT
4,523452b0-3bac-473c-a9be-d8537ab5365f,Walla Walla Community College,WA,high_value_no_result,profs=0,NO_RESULT
4,53cd6d0b-a9ab-4cbf-bb19-ee9ba3564314,Menlo College,CA,high_value_no_result,profs=0,NO_RESULT
4,53ec4d40-0dad-4012-b2f0-0ca78b569459,Southern Univ at New Orleans New,LA,high_value_no_result,profs=0,NO_RESULT
4,540e2567-9d61-460f-9afc-cff3783bda4c,Shorter University,GA,high_value_no_result,profs=0,NO_RESULT
4,54a5eca7-03c1-496c-bbbd-032df1589250,Morehead State University,KY,high_value_no_result,profs=0,NO_RESULT
4,54ad536d-986b-4f87-893b-2a3d5fdcc743,Rowan University,NJ,high_value_no_result,profs=0,NO_RESULT
4,55262f96-e712-463b-bf70-01c2ddde5e7e,Metropolitan Community College,NE,high_value_no_result,profs=0,NO_RESULT
4,55717554-6abb-4da8-bfa4-67f85ca6d582,University of Coimbra,PT,high_value_no_result,profs=0,NO_RESULT
4,55bdaf15-10b6-4e78-b41c-6498c94db332,"Calif St U, San Bernardino S",CA,high_value_no_result,profs=25,NO_RESULT
4,56273372-c4cc-4ac9-a826-7ec570e89952,"Univ of Calif, Riverside",CA,high_value_no_result,profs=0,NO_RESULT
4,57c1c76b-7ff9-407f-82f4-d8767198e199,Yukon University,YT,high_value_no_result,profs=0,NO_RESULT
4,592b7b48-8c25-4f49-a5cb-891e50b1a190,Univ of California San Diego La,CA,high_value_no_result,profs=0,NO_RESULT
4,59753acc-437d-4eef-bd21-d8f53b2b2e72,Oakland University,MI,high_value_no_result,profs=0,NO_RESULT
4,5c3debe3-95b4-4dd9-8680-23c8c72c1077,University of St. Thomas,TX,high_value_no_result,profs=85,NO_RESULT
4,5c6b371f-e9e3-4ca9-850b-d12533f918d5,Tarleton State University,TX,high_value_no_result,profs=0,NO_RESULT
4,5c769137-f886-40f0-99f3-690719e46337,SUNY College at Oneonta,NY,high_value_no_result,profs=0,NO_RESULT
4,5e6610d2-c113-4dc3-8b49-6fe9eb27007d,Trevecca Nazarene University,TN,high_value_no_result,profs=0,NO_RESULT
4,5f2e34bd-d832-4f30-87b4-698eb93cc40e,South Carolina State Univ,SC,high_value_no_result,profs=0,NO_RESULT
4,5fb17f2e-cbe9-4b34-8e6e-c0cd2c01ca87,Willamette University,OR,high_value_no_result,profs=2,NO_RESULT
4,5fe1d763-45d7-4e52-9afe-2b3d45a0e5b5,University of the West Indies,New Providence,high_value_no_result,profs=0,NO_RESULT
4,6090d3b9-9696-405e-aae3-fcf467daf9d3,Technical University of Liberec,CZ,high_value_no_result,profs=0,NO_RESULT
4,610ceccb-2051-41c9-b827-70391e26ce3e,Ferris State University Big,MI,high_value_no_result,profs=5,NO_RESULT
4,61914461-c30b-40d7-8658-989d53b62047,Okanagan College,BC,high_value_no_result,profs=0,NO_RESULT
4,61c58928-adb6-49ca-aa57-faf958bf241d,"Calif State U, Stanislaus",CA,high_value_no_result,profs=0,NO_RESULT
4,61dbe784-bee6-42fd-9413-3efdd27dbf9d,SUNYat Binghamton,NY,high_value_no_result,profs=0,NO_RESULT
4,643ebee4-9857-4c8d-8d6b-34a45cdb0c7b,Tulane University New,LA,high_value_no_result,profs=0,NO_RESULT
4,64a30d2a-feaa-4bf3-ac47-b582e1a8ab53,James A. Rhodes State College,OH,high_value_no_result,profs=0,NO_RESULT
4,656b5758-4296-42e5-8ce3-cd4a188b3c05,University of South Dakota,SD,high_value_no_result,profs=6,NO_RESULT
4,66f2f8af-6af5-48d2-b1fe-c46b82f1082b,Schiller International University,FL,high_value_no_result,profs=0,NO_RESULT
4,670b60f9-b633-4984-b6ba-cef32a0bbc51,Centre College,,high_value_no_result,profs=17,NO_RESULT
4,68c57016-e4d4-4ac3-863f-8355c9c769e3,Sheridan College,ON,high_value_no_result,profs=0,NO_RESULT
4,69189032-e251-48ca-86b2-9ac8b8a67c39,Univ of District of Columbia,DC,high_value_no_result,profs=0,NO_RESULT
4,691e247f-d841-483d-8052-c937bff5b80b,Lone Star College,TX,high_value_no_result,profs=0,NO_RESULT
4,695149ba-2389-45e3-8164-f29a9f46de55,Alabama A&M University,AL,high_value_no_result,profs=6,NO_RESULT
4,6c3dc7c0-7b2c-47eb-8926-2d6175b5af5d,Western Conn State Univ,CT,high_value_no_result,profs=0,NO_RESULT
4,6cad7402-9304-43d7-951a-91aa2b183778,St. John's University,NY,high_value_no_result,profs=0,NO_RESULT
4,6e18e239-bfbe-481b-be4a-38a3f2740641,Southeast Missouri St Univ C,MO,high_value_no_result,profs=0,NO_RESULT
4,6e228c88-6be0-4c7c-a70f-d2854aac448b,Tuskegee University,AL,high_value_no_result,profs=0,NO_RESULT
4,6f399342-fdd6-41d1-80b5-6866944940f7,U Massachusetts Boston,MA,high_value_no_result,profs=0,NO_RESULT
4,70dbdd53-9b50-44d3-81c1-407dc3d97427,Abilene Christian Univ,TX,high_value_no_result,profs=3,NO_RESULT
4,70eee749-b3df-4b53-bd6d-5546e97c4757,Culver-Stockton College,MO,high_value_no_result,profs=2,NO_RESULT
4,71f16455-bb85-4967-b1f7-588d06f667d8,McNeese State University Lake,LA,high_value_no_result,profs=0,NO_RESULT
4,731da80c-a223-4103-a4a7-44777cc89a13,Columbia College,BC,high_value_no_result,profs=0,NO_RESULT
4,739175c4-6de3-40a8-a3e6-cf7d60124c00,North Carolina A&T State Un,NC,high_value_no_result,profs=0,NO_RESULT
4,74aa6d4a-28ab-4349-b8fd-8f0c7fdbf72f,Roger Williams University,RI,high_value_no_result,profs=0,NO_RESULT
4,76ddaad2-9bb1-4144-9493-b5dd39c3d8a5,Clarkson University,NY,high_value_no_result,profs=1,NO_RESULT
4,774fdd9c-50fc-446e-8f16-4c80ad19bb64,Harding University,AR,high_value_no_result,profs=0,NO_RESULT
4,77bb1c71-2791-4cd4-8083-8cf5fa4acd67,John Carroll University,OH,high_value_no_result,profs=0,NO_RESULT
4,7839ef8a-5b97-42fc-8d0d-300552c364bd,University of Dallas,TX,high_value_no_result,profs=2,NO_RESULT
4,78fc9d08-b381-45ee-b219-a45e2b10b8c0,Olympic College,WA,high_value_no_result,profs=0,NO_RESULT
4,7a5d59b8-53d3-47a6-983c-c3009234af1a,Uof Alabama in Huntsville,AL,high_value_no_result,profs=7,NO_RESULT
4,7aaee15f-267f-432f-bbba-c77fada8539e,Univ of Nebraska at Omaha,NE,high_value_no_result,profs=0,NO_RESULT
4,7af9a67c-c045-4a19-9d5a-d0a5a3d723c7,Sault College,ON,high_value_no_result,profs=0,NO_RESULT
4,7b462501-d1b5-4a82-a76c-281e975de3d5,Wharton County Junior College,TX,high_value_no_result,profs=0,NO_RESULT
4,7b5a4d9b-0e32-4dcd-9da0-d7e4419131d5,Collin College,TX,high_value_no_result,profs=0,NO_RESULT
4,7c06eaea-9a16-4010-a9b9-2e20c245b7a0,Lower Columbia College,WA,high_value_no_result,profs=0,NO_RESULT
4,7cd43201-9dde-4cfa-be62-cd3008e13940,Shenandoah University,VA,high_value_no_result,profs=0,NO_RESULT
4,7d00a6d0-1d67-4be5-a70d-2a038ee11bbc,Univ of Tennessee at Martin,TN,high_value_no_result,profs=2,NO_RESULT
4,80b1c509-c9ce-4516-b831-7066588a754d,Metropolitan St Univ Denver,CO,high_value_no_result,profs=0,NO_RESULT
4,80f0a71a-4c1d-4ee6-8203-4713f3fe867f,Albion College,MI,high_value_no_result,profs=3,NO_RESULT
4,81dabe5c-3158-48a7-91d7-0118f1f7fc21,University of Augsburg,Bavaria,high_value_no_result,profs=0,NO_RESULT
4,82d2d96d-bd68-413c-b8af-7931ceea020b,University of St. Thomas-TX,TX,high_value_no_result,profs=0,NO_RESULT
4,83d8767f-45f5-4ebe-9782-06e2077e358e,University of Maryland College,MD,high_value_no_result,profs=1,NO_RESULT
4,843467b2-ed80-47ce-b70c-62713dfbe9c6,St. John Fisher College,NY,high_value_no_result,profs=0,NO_RESULT
4,85edc1b3-e5d1-4b5a-96cf-a8ece23cb652,New Bulgarian University,BG,high_value_no_result,profs=0,NO_RESULT
4,869cfc8a-c5bb-4bb9-8354-d11f86252e6a,Alaska Pacific University,AK,high_value_no_result,profs=0,NO_RESULT
4,86d84cfa-181c-4333-8c01-e93bf9555f97,SUNY Polytechnic Institute,NY,high_value_no_result,profs=0,NO_RESULT
4,883ae647-a3f8-4382-9e9d-0cc592171ff0,Cottey College,MO,high_value_no_result,profs=1,NO_RESULT
4,892382c3-5770-41cb-b94f-8407abd92be8,Indiana University Northwest,IN,high_value_no_result,profs=35,NO_RESULT
4,89759e20-f828-4ff3-bab1-342c20c777e3,Trinity University San,TX,high_value_no_result,profs=0,NO_RESULT
4,8b5bd50a-9d62-40b3-bd1a-c38d919179a2,Arkansas Northeastern College,AR,high_value_no_result,profs=0,NO_RESULT
4,8d55c666-9cb4-49f3-87de-b7014695a2fe,Saint Ambrose University,IA,high_value_no_result,profs=26,NO_RESULT
4,8dfbf0a0-ff60-4411-a8fb-1e79b524a9ee,Ouachita Baptist University,AR,high_value_no_result,profs=0,NO_RESULT
4,8f26c44b-1aed-4104-97ad-67c4574e956b,Ivy Technical Community College Kokomo S In Ivy Technical Community College Lafayette,IN,high_value_no_result,profs=0,NO_RESULT
4,8f442115-9b6b-4cdf-a6d0-428257b4eecb,Clayton State University,GA,high_value_no_result,profs=5,NO_RESULT
4,8f469f4c-2082-4008-be23-49b0e1b5c349,"Calif State Univ, Fresno",CA,high_value_no_result,profs=9,NO_RESULT
4,8f528d96-6ddf-4e5a-ad92-c005d2ed4c64,Portland State University,OR,high_value_no_result,profs=0,NO_RESULT
4,8ffbeac6-9bc5-4bf5-92a3-a6e828e54946,Univ of Nebraska at Kearney,NE,high_value_no_result,profs=4,NO_RESULT
4,916ffb4e-6b04-49cf-a8fb-3ab2a6706dd1,Southeastern Oklahoma State University,OK,high_value_no_result,profs=32,NO_RESULT
4,9186a65e-e745-4c08-9896-25e746359ab2,Emporia State University,KS,high_value_no_result,profs=1,NO_RESULT
4,9220ee33-22b4-46b6-9ca5-86528da2ec47,CUNY-Baruch College New,NY,high_value_no_result,profs=0,NO_RESULT
4,9261c4f6-7fb7-4000-aaa7-12022e2464f0,Calvary Bible College,MO,high_value_no_result,profs=0,NO_RESULT
4,92a8c453-b8a0-46d6-a871-57b08ac53965,University of Portland,OR,high_value_no_result,profs=0,NO_RESULT
4,937aa008-9316-4e4c-acfd-1c28cd6629b6,"College at Brockport, SUNY",NY,high_value_no_result,profs=0,NO_RESULT
4,942659b0-c399-4802-b095-4cee98f767ef,University of Houston - Victoria,TX,high_value_no_result,profs=0,NO_RESULT
4,942c7c2b-196c-4158-8d12-42f518ed998a,Calif State Poly U-Pomona,CA,high_value_no_result,profs=0,NO_RESULT
4,948a28f0-c21c-401f-9ded-5325025fdfd1,VSB - Technical University of Ostrava,CZ,high_value_no_result,profs=0,NO_RESULT
4,959d2a70-6fd1-462b-a312-328eab64a393,Albright College,PA,high_value_no_result,profs=11,NO_RESULT
4,95f44ca2-4006-412f-bc21-8b59ba5e2340,Johnston Community College,NC,high_value_no_result,profs=0,NO_RESULT
4,963c6010-45d8-4773-8e03-ea282d7124aa,Arkansas Tech University,AR,high_value_no_result,profs=3,NO_RESULT
4,964be11f-f306-4df2-9671-835a053ace33,Univ of Central Arkansas,AR,high_value_no_result,profs=10,NO_RESULT
4,967ef766-bc42-4e80-aa88-34d386311c56,University of North Florida,FL,high_value_no_result,profs=31,NO_RESULT
4,971f9332-c7d9-4467-8e5f-40171e863e35,Univ of Colorado at Denver,CO,high_value_no_result,profs=1,NO_RESULT
4,977ba395-f54d-4746-af3d-6524a4835e4b,Western University,ON,high_value_no_result,profs=0,NO_RESULT
4,98098d5c-fe07-4462-9efb-b7657f81a3c3,Michigan State University East,MI,high_value_no_result,profs=0,NO_RESULT
4,98516247-4fc7-4e24-9dd6-a32f638a6420,Crowder College Neosho,MO,high_value_no_result,profs=0,NO_RESULT
4,992a2fd0-da9b-44ed-ae81-790e2f65afa0,Shoreline Community College,WA,high_value_no_result,profs=0,NO_RESULT
4,99391f60-44a3-4844-bb5d-7859ec3b82a7,Ohio Northern University,OH,high_value_no_result,profs=1,NO_RESULT
4,99517fab-c7e6-4267-9af4-c26726960518,Valencia College,FL,high_value_no_result,profs=0,NO_RESULT
4,99e11f5f-f412-4933-acb6-3281890e1f02,University of Rhode Island,RI,high_value_no_result,profs=7,NO_RESULT
4,9a2858ec-9f5f-4833-a891-7cf0357ed43d,Quinnipiac University,CT,high_value_no_result,profs=0,NO_RESULT
4,9abc52dc-600d-4529-8de8-eaf45d54cd9d,University of Hartford W,CT,high_value_no_result,profs=0,NO_RESULT
4,9b18e705-fe9c-4685-a1de-7ca0e9ce8ab1,Weber State University,UT,high_value_no_result,profs=2,NO_RESULT
4,9c470742-b64f-49bb-a7ec-fd30cea6422d,Long Island U.-LIU Post,NY,high_value_no_result,profs=0,NO_RESULT
4,9c52dc54-5fa9-41cf-8526-50501e74df46,Louisiana St in Shreveport,LA,high_value_no_result,profs=0,NO_RESULT
4,9d3c5ea8-f147-46b6-b81b-7a5fe08de8a4,Alfred University,NY,high_value_no_result,profs=1,NO_RESULT
4,9d49fc62-9150-4ffc-bd20-a5b60b60e7c2,Manhattan College,NY,high_value_no_result,profs=15,NO_RESULT
4,9d769837-cb0d-4da8-9e48-fdbe72f9b534,Walsh College,MI,high_value_no_result,profs=4,NO_RESULT
4,9d92ff92-0651-441b-94ca-4e6ca696bafe,Grand Valley State University Allendal,MI,high_value_no_result,profs=0,NO_RESULT
4,9ed8c466-4196-4225-96a6-be527a2823e4,Bethune-Cookman University Daytona,FL,high_value_no_result,profs=0,NO_RESULT
4,9f980c00-1149-4376-b1b3-fd9c7e6ebd48,Miami Dade College Virtual Campu,FL,high_value_no_result,profs=0,NO_RESULT
4,9fe12d29-01ee-4c7a-965c-dee6767e4409,University of Tennessee,TN,high_value_no_result,profs=0,NO_RESULT
4,a12fd983-9c9e-4e52-bec1-af8b7246036e,Andrews University Berrien,MI,high_value_no_result,profs=3,NO_RESULT
4,a19c66da-129a-4816-826e-1876586b5eb5,Aurora University,IL,high_value_no_result,profs=3,NO_RESULT
4,a1e57676-9ca7-46d9-a433-0227b694047e,North Carolina Central Univ,NC,high_value_no_result,profs=0,NO_RESULT
4,a22f95ff-580c-4a29-b272-de814eb3afda,Notre Dame de Namur University,CA,high_value_no_result,profs=0,NO_RESULT
4,a321dfc0-787d-4435-b679-5f63e9bf2379,Villanova University,PA,high_value_no_result,profs=0,NO_RESULT
4,a348048e-fc82-46b7-a488-22b20e51e009,Uof Alabama at Birmingham,AL,high_value_no_result,profs=16,NO_RESULT
4,a424acd3-1900-4dc0-b4e4-456106d0fff6,University of Minnesota Crookston,MN,high_value_no_result,profs=0,NO_RESULT
4,a4e6567b-2e3b-4ef4-a2f5-e20631d87f2f,Arcadia University,PA,high_value_no_result,profs=5,NO_RESULT
4,a5a70954-2eda-4491-8b5c-568d577edbb3,Truman State University,MO,high_value_no_result,profs=0,NO_RESULT
4,a6ce0030-1be4-4656-b63c-fdaeac13e364,College of Charleston,,high_value_no_result,profs=11,NO_RESULT
4,a77d0008-6465-4ede-bfff-995d7a2777f6,Washington and Lee Univ,VA,high_value_no_result,profs=8,NO_RESULT
4,a812801e-bfdf-47fa-af80-4b4ee6fe52fa,SUNYat Buffalo,NY,high_value_no_result,profs=0,NO_RESULT
4,a83c1c6d-af52-45f2-99aa-ebf765272bf1,Bryant University,RI,high_value_no_result,profs=16,NO_RESULT
4,a8528f4c-570c-40eb-b385-4c357aedb55b,"Calif State U., Bakersfield",CA,high_value_no_result,profs=0,NO_RESULT
4,a87efea2-a1e6-40e8-bece-26f4accddae8,Saint Mary's College of CA,CA,high_value_no_result,profs=0,NO_RESULT
4,a8bc67f2-6641-4ef3-a98b-03dc605d4fd8,University of Regensburg,Bavaria,high_value_no_result,profs=0,NO_RESULT
4,a975d81f-9737-44f3-adc8-3f33e1aa6754,Western New England Univ,MA,high_value_no_result,profs=0,NO_RESULT
4,aba6890b-beb3-43c0-8bbc-ecdc2435befb,Delaware State University,DE,high_value_no_result,profs=0,NO_RESULT
4,acd721bb-d2a0-49b8-8932-5f849ae27fb7,Everett Community College,WA,high_value_no_result,profs=0,NO_RESULT
4,af1d8651-43c0-4f2d-82dd-4c1d4a4009cb,Minnesota St Univ Mankato,MN,high_value_no_result,profs=0,NO_RESULT
4,afae29c6-5742-421f-b1ad-5a2d0096cac4,Uof Texas of Permian Basin,TX,high_value_no_result,profs=5,NO_RESULT
4,afc34f5a-4dd9-47f0-972a-e72d579052bb,Colorado State Univ-Pueblo,CO,high_value_no_result,profs=1,NO_RESULT
4,b0b219b5-1880-4f16-a94d-af044068f061,University of Guelph-Humber,ON,high_value_no_result,profs=0,NO_RESULT
4,b228b0cd-5021-448b-a8d0-66473108d126,College of the Siskiyous,CA,high_value_no_result,profs=0,NO_RESULT
4,b27f9bf6-16b4-4782-9931-9d31dc11ad9e,Colorado State University Fort,CO,high_value_no_result,profs=0,NO_RESULT
4,b35e85a6-d715-4b69-965a-fb920c9188a4,Rappahannock Community College,VA,high_value_no_result,profs=0,NO_RESULT
4,b38e972d-a01b-44db-8e06-cf840a98743d,Sonoma State University Rohnert,CA,high_value_no_result,profs=0,NO_RESULT
4,b43fc4ee-c28e-41f4-a24f-39bc666e03a4,"Rutgers, The State University of New Jersey",NJ,high_value_no_result,profs=0,NO_RESULT
4,b6670695-2dfb-48ef-b7f6-4793e5d8d9fe,University of Hradec Králové,CZ,high_value_no_result,profs=0,NO_RESULT
4,b671450d-60aa-448d-91e0-2d57bcb25d74,Copenhagen Business School,Capital Region,high_value_no_result,profs=0,NO_RESULT
4,b672bbda-beea-49ff-aa2c-86fd70c74b6b,Univ N Carolina at Pembroke,NC,high_value_no_result,profs=0,NO_RESULT
4,b840ea4e-049e-4ad4-acfa-594f15dfd70a,Southwest Tennessee Community College,TN,high_value_no_result,profs=0,NO_RESULT
4,b842ce16-a903-49e8-ad1e-1e6dc5d72b41,University of Amsterdam,North Holland,high_value_no_result,profs=0,NO_RESULT
4,b86b4da0-c6a0-4fc1-b76c-4622a87c26b0,Comenius University Bratislava,SK,high_value_no_result,profs=0,NO_RESULT
4,b913ad43-1616-4c37-8125-338976942c8a,Lourdes University,OH,high_value_no_result,profs=0,NO_RESULT
4,b92684a6-c0d1-4ffe-8e2c-1d0877706896,East Georgia State College,GA,high_value_no_result,profs=0,NO_RESULT
4,b9ea8457-71d7-4e88-8da9-833bc04c41b4,Bow Valley College,AB,high_value_no_result,profs=0,NO_RESULT
4,ba22b66d-58b4-4dd1-948f-1e6fc966517d,Texas A&M Univ-Kingsville,TX,high_value_no_result,profs=0,NO_RESULT
4,bb7dc736-4a33-468b-a612-edff11a73849,Indiana University East,IN,high_value_no_result,profs=0,NO_RESULT
4,c3766dfa-b24b-4817-8c18-4a217e3f608f,Central College,IA,high_value_no_result,profs=20,NO_RESULT
4,c3dd686d-977b-4495-9565-1b38202941c7,Campbell University,NC,high_value_no_result,profs=31,NO_RESULT
4,c43ce0f2-0a99-4475-8b1a-5788fb7169f7,Georgia Southwestern St Un,GA,high_value_no_result,profs=0,NO_RESULT
4,c45a706a-15c7-42e2-b488-a4d6c2a8d799,Penn State Shenango,PA,high_value_no_result,profs=0,NO_RESULT
4,c51895f9-2dd1-45aa-9d51-c54fa90b7359,Fordham University New,NY,high_value_no_result,profs=2,NO_RESULT
4,c5f9fe2f-2922-46cb-977d-78d9faeebc32,Kauai Community College,HI,high_value_no_result,profs=0,NO_RESULT
4,c687187a-56ca-4fed-9854-fe0f78301b02,Southern University & A&M Baton,LA,high_value_no_result,profs=0,NO_RESULT
4,c6f2425e-f4fb-4145-a230-429cd9359057,William Jewell College,MO,high_value_no_result,profs=1,NO_RESULT
4,c72a8f91-65bc-4dc9-81e9-a4ce4e943a6f,Purdue University Northwest,IN,high_value_no_result,profs=0,NO_RESULT
4,c7641d1b-7a81-42a5-a284-627f5cd1c3d8,The Citadel,SC,high_value_no_result,profs=0,NO_RESULT
4,c8a2760d-7168-4b10-86e7-8c3ec7b83f76,Southwestern Oklahoma State University,OK,high_value_no_result,profs=0,NO_RESULT
4,c8fa3dd9-e7bb-44c3-a5eb-641b422b2d0f,Charleston Southern Univ,SC,high_value_no_result,profs=1,NO_RESULT
4,c973ec84-2505-4cb7-8594-41e1de90c857,Barry University Miami,FL,high_value_no_result,profs=0,NO_RESULT
4,c98a229e-d53c-4ba8-ac2c-0eae9c12a64c,Lander University,SC,high_value_no_result,profs=0,NO_RESULT
4,ca053114-c08b-45ba-a7b4-8b05700bbc7a,Murray State University,KY,high_value_no_result,profs=0,NO_RESULT
4,cad32c49-057b-43be-873b-9ff8b0f36b6d,Loyola University Maryland,MD,high_value_no_result,profs=3,NO_RESULT
4,cb524a76-1b2c-43b3-a9cd-4bec051cd146,University of San Diego San,CA,high_value_no_result,profs=1,NO_RESULT
4,cb5e06ea-c042-439c-8d66-41b97a52c811,Morgan State University,MD,high_value_no_result,profs=0,NO_RESULT
4,cb96e07b-5d0a-4c3f-879c-867bf3f056c8,LeMoyne College,NY,high_value_no_result,profs=0,NO_RESULT
4,ccc501d6-e3db-4756-a90e-d6ba018e7af5,University of Scranton,PA,high_value_no_result,profs=9,NO_RESULT
4,ccf291f6-3888-47a8-95b4-35e4d70c96e1,The College of New Jersey,NJ,high_value_no_result,profs=0,NO_RESULT
4,cdad3007-6eac-4111-8c1b-be946e69e632,Pepperdine Univ-Malibu,CA,high_value_no_result,profs=0,NO_RESULT
4,ce1c0370-a602-4ae8-94a5-a45ab40cf0d2,Loyola University Chicago,IL,high_value_no_result,profs=99,NO_RESULT
4,ce887831-4cb8-40e8-a470-cba6d24bf774,University of Denver,CO,high_value_no_result,profs=13,NO_RESULT
4,cede6ca5-d9a3-409a-bfcb-51f8fde1033b,Lehigh University,PA,high_value_no_result,profs=0,NO_RESULT
4,cf2aa238-eda2-4487-ad36-d5f0cc409791,Virginia State University,VA,high_value_no_result,profs=0,NO_RESULT
4,cf743bf8-b71e-4298-bb5c-c1b374f0eb8a,University of North Texas at Dallas,TX,high_value_no_result,profs=34,NO_RESULT
4,cfa13e53-1907-4ffb-bb69-b3bd182f9beb,Tennessee Technological Un,TN,high_value_no_result,profs=0,NO_RESULT
4,cfb8ffb1-177d-4886-af65-069ac1f7679b,Bishop State Community College,AL,high_value_no_result,profs=0,NO_RESULT
4,d00ecc4b-16fa-4f3e-839e-416e675b03e1,Utah Valley University,UT,high_value_no_result,profs=0,NO_RESULT
4,d063f907-ff46-46d2-bd8f-3091a9fdf510,Lindenwood University Belleville,IL,high_value_no_result,profs=0,NO_RESULT
4,d1146274-961a-478c-a77e-46fa0da20513,Tallinn University of Technology,EE,high_value_no_result,profs=0,NO_RESULT
4,d11e6ca3-fae0-4e1e-ac9f-cbbac4c238f0,Parkland College,IL,high_value_no_result,profs=3,NO_RESULT
4,d2a7f96d-2040-4e61-8ec0-5d779494011e,Univ of Michigan-Flint,MI,high_value_no_result,profs=4,NO_RESULT
4,d37a8470-046b-439a-9185-53b027865f35,University of North Alabama,AL,high_value_no_result,profs=3,NO_RESULT
4,d3e38c3b-56de-4640-9ae5-5b2edb9e313f,Texas A&M University Coll,TX,high_value_no_result,profs=0,NO_RESULT
4,d3eb3ebb-d35c-4cf2-aa3b-1bb79dbed05e,Pepperdine Un-Los Angeles Los,CA,high_value_no_result,profs=0,NO_RESULT
4,d4eed22f-40df-4fd0-ace4-373c1e3e3c35,Arkansas State University Technical Center,AR,high_value_no_result,profs=0,NO_RESULT
4,d4f67951-69fb-4df8-b92d-bf85151ab254,Northern Illinois Univ,IL,high_value_no_result,profs=0,NO_RESULT
4,d82c2f13-e409-4b31-8fce-6f4559dd90ca,Erasmus University Rotterdam,NH,high_value_no_result,profs=0,NO_RESULT
